0.6512611644731616,0.6512611644731616,1.3951729971786893,1.3951729971786893,1.4141852008096953,1.4141852008096953,1.585426184314071,1.585426184314071,1.6037809523758595,1.6037809523758595
1.2104624879400587,1.2104624879400587,1.2713046736933242,1.2713046736933242,1.3333352505777474,1.3333352505777474,1.577842136192968,1.577842136192968,1.5797192729445604,1.5797192729445604
1.2383450858407856,1.2383450858407856,1.3278202970296682,1.3278202970296682,1.3690891306301989,1.3690891306301989,1.6081405226186496,1.6081405226186496,1.7084717129091596,1.7084717129091596
0.7727785411286879,0.7727785411286879,1.0967824355875178,1.0967824355875178,1.1549349546240937,1.1549349546240937,1.397980598747706,1.397980598747706,1.416274093690571,1.416274093690571
2.2430395608220937,2.2430395608220937,2.732661588687228,2.732661588687228,2.800897303180078,2.800897303180078,3.0673230103265756,3.0673230103265756,3.1966621192515006,3.1966621192515006
0.9574300401557674,0.9574300401557674,1.1666291875749075,1.1666291875749075,1.4779808490073532,1.4779808490073532,1.7990149241244415,1.7990149241244415,2.0323774340887586,2.0323774340887586
1.327035809016962,1.327035809016962,1.554252174237545,1.554252174237545,1.5749958085274394,1.5749958085274394,1.6919667907306077,1.6919667907306077,1.781709548878631,1.781709548878631
1.5164359127823286,1.5164359127823286,1.5248140886433927,1.5248140886433927,2.0037294604957077,2.0037294604957077,2.40509398532318,2.40509398532318,2.534183895321251,2.534183895321251
1.0831356168649635,1.0831356168649635,1.3931149475870455,1.3931149475870455,1.8017271543915043,1.8017271543915043,1.8020486838964263,1.8020486838964263,1.8275383777264134,1.8275383777264134
1.7847607562897319,1.7847607562897319,1.8135947723179782,1.8135947723179782,1.8289017290429934,1.8289017290429934,1.9561465271089655,1.9561465271089655,2.1190666699256644,2.1190666699256644
